"Message","Status","Department"
"Selamat Pagi Pak Ganjar... Saya ingin melaporkan respon PDAM Brebes yang amat sangat lambat (nomor aduan : LGAN15262939) . Ini rinciannya (bukti aduan terlampir): 1. Lapor ke Laporgub Tanggal 13 Maret 2023 pukul 04.21 dan di hari yang sama pukul 08.49 langsung diteruskan ke Kabupaten Brebes. 2. 13 Maret 2023 pukul 15.47 laporan diverifikasi Kabupaten Brebes. 3. 18 Maret 2023 pukul 16.52 aduan diteruskan ke PDAM Brebes. Namun sampai dengan saat ini, masih belum ada respon dari PDAM Brebes. Sekarang sudah Tanggal 30 Maret 2023. Kok lama sekali ya responnya? Ini cara kerjanya gimana tho pak? Masa menangani masalah yang ringan saja amat sangat lambat. Apa saya harus lapor beberapa kali baru akan ditangani? Atau malah tetap akan dibiarkan saja? Harusnya masing-masing fungsi punya target pencapaian atau KPI kapan pekerjaan itu harus diselesaikan. Jadi bisa diukur pekerjaannya apakah sudah capai target atau belum? Bisa mencontoh para karyawan swasta yang job desknya jelas dan targetnya jelas. Tolonglah untuk admin dan semua fungsinya harus bisa menerapkan customer focus dan customer service yang baik. Saya sangat menunggu respon baiknya. Terima kasih","Selesai","Kabupaten Brebes"
"assalamualaikum saya Ahmad katresna di dumeling wanasari brebes Jawa tengah RT:001/006 masih numpang di mertua,saya mohon bantuan pak Ganjar untuk mau membantu saya, mau bil KPR rumah bersubsidi DP nya terlalu besar dan syaratnya juga ribet,saya seorang kuli harian dan gak punya slip gaji,saya ingin mempunyai tempat tinggal dan usaha kecil-kecilan.kami mohon pak Ganjar atas perhatiannya.","Selesai","DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN"
"Assalamualaikum pagi pak
Laporgub sudah tau belum jalan rusak di sepanjang jalan Desa Kaliwadas Sampai Desa Pruwatan, kec Bumiayu, Jawa Tengah, itu jalan rusak pak lubangnya parah perlu ada tindak lanjuti.
Terimakasih","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Paguyangan, Kelurahan Pandansari. Laporan : Jalan menuju desa wisata Kaligua yang hancur","Selesai","Kabupaten Brebes"
"asalamualaikum bapak ganjar yang terhormat. saya warga rt 10/rw 02 / dan rt 09/rw 02/ klurahan wlahar kcamatan larangan kabupaten brebes. dengan ini saya mohon dengan sangat agar sertifikat tanah saya segera di bikinkan. saya bayar 3,jt500 untuk bikin sertifikat, tapi sudh 1 tahun blum juga di bikinkan. total nilai 3 orang 10jt500. pada siapa kami mngadu persoalan ini. sedangkan saya sudh lapor pak lurah tapi blum juga di bikinkan, sudh lapor selama 5 bulan ini. oknum kadus yang tidak mau bertanggung jawab atas kejadian ini. bapak ganjar yg terhormat tolong kami pak, agar sertifikat tanah saya jadi, karna saya sudh bayar pak. apa ini bukan penipuan pak? sudh bayar tapi gk di bikinkan. sampe sekarang blum juga jadi. dengan keluhan ini smoga ada jalan keluarnya pak. trima kasih atas perhatianya pak ganjar🙏","Selesai","Kabupaten Brebes"
"jalan Nasional di ruas Bumiayu - Purwokerto banyak tembelan jalan yang memiliki beda ketinggian dan bergelombang membahayakan pengendara terutama jika malam hari karena minim penerangan. lokasi koordinat : https://maps.app.goo.gl/Zu7ZaRpBqGonFZXaA","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"Mohon maaf pak Gubernur, kapan jalan jalur bumiayu bantar kawung kabupaten brebes, khususnya setelah puksesmas buaran arah bantar kawung di sepanjang persawahan dikasih penerangan jalan? gelap gulita kalo malem, rawan kecelakaan & kejahatan, pernah buat aduan di sini,cuman statusnya disurvey aja, kapan realisasinya ?","Selesai","Kabupaten Brebes"
"jalan Losari Lor kab. brebes arah Prapag minta tolong di tinjau & di perbaiki pak Gubernur kasihan anak sekolah, orang tua kalau jalannya seperti kolam ikan🙏","Selesai","Kabupaten Brebes"
"Jalan rusak banyak genangan air bukannya diperbaiki malah dikasi himbauan hati hati jalan berlubang gimana ini pak/ ibu tolong pa ganjar untuk tinjau langsung ke kec kab kota brebes bukan hanya pu daerah brebes semua intansi bobrok dari segi pelayanan kesehatan, elektabilitas ekonomi pasar brebes yang tidak layak, banyak genangan air, bau dan lembab kurangnya penanganan, semua irigasi di kabupaten kecamatan dan kota brebes saya sebagai rakyat Brebes merasa malu dengan kinerja instansi pemerintah Brebes dan banyak pekerja pemerintahan yang tidak melayani masyarakat setiap pagi terkadang ada yang kkaraokean, minum kopi + main catur dan yg kerja petugas honore

Kab/Kota : Brebes
Kec : Wanasari
Desa : Pesantunan, Dumeling, Kertabesuki, Sawojajar, Kaliwlingi, dan Pandansari sebenarnya bukan cuma desa saya tapi seluruh jalur di kec kab dan kota brebes","Selesai","Kabupaten Brebes"
"asalamualaikum bapak ganjar yang terhormat. trimakasih atas respon bapak ganjar. namun bawaan bapak yg lambat bergerak. sampe sekarang belum juga di selesaikan. masalah sertifikat tanah sudh di bayar namun tidak di bikinkan. jangan jangan modus penipuan. pak ganjar bilang 1×24 jam tidak di tindak akan mncabut kursinya. mana ucapan pak ganjar yang saya pegang. sudh satu tahun pak bikin surat sertifikat tanah tapi blum juga di bikinkan, apa ini birokrasi pak?. atas nama toyan ibu roinah bapak wasudi rt 10/rw 02. sampe sekarang belum juga di respon. harusnya pak ganjar tindak tegas pak. trimakasi atas perhatianya wasalam🙏","Selesai","Kabupaten Brebes"
"Jalan kecamatan kersana araah kecamatan tanjung, kabupaten Brebes rusak parah !!
Alamat jalan kec.tanjung -> kec.kersana
Kabupaten Brebes, parah banget ga pernah dibenerin lama banget","Selesai","Kabupaten Brebes"
"Selamat Pagi
Assalamualaikum wr wb

Say mau infokan jalan dari mulai FO Prupuk Sampai ketanggungan sudah mulai rusak lagi.mohon untuk di tindak lanjuti.karea sangat berbahaya bagi arus mudik.ditambah tidak ada penerangan dimalam hari.

Semoga ada tanggapan dan responnya.
Terima kasih.","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"Assalamuallaikum, selamat sore, mohon bantuan nya untuk pak gub mengenai penutupan trotoar di depan masjid al mubarokah desa tengguli kec tanjung kab brebes yg di tutup oleh pihak PU, padahal trotoar tersebut di fungsikan untuk keluar masuk nya kendaraan yg mau sholat dan istirahat di masjid tersebut, untuk ituh mohon bantuan nya untuk di ajukan kepada pihak PU untuk di buka kan kembali trotoar yg saat ini di tutup ituh?","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"KABUPATEN BREBES . jl. raya jejeg - linggapura sudah masuk wilayah kab. brebes rusak parah !, belum dilirik rupanya padahal mendekati hari raya dimana mobilitas meningkat, ini jalan kabupaten. rusak parah, lubang dalam, krikil hingga batu sedang berserakan, genangan air , drainase sangat buruk ketika hujan. mohon diperbaiki segera. tidak cukup hanya ditambal.","Selesai","Kabupaten Brebes"
"Kendala yang saya alami pertama pembuatan kk baru dengan durasi satu minggu, yang aneh nya lagi saya pembuatan baru tidak sekali jalan deng proses perubahan data ktp. Di esok harinya baru boleh mengajukan perubahan data setelah keluar kk baru, saya mengajukan ktp dari tanggal 17 maret 2023 dengan no antrian 21767 dan 21768 sampai hri ini tanggal 10 april saya cek di websaite dindukcapilbrebescekktp baru tercetak di no antrian 21401 saya harus menunggu 375 ktp tercetak lgi. Dan saya perhtikan di websaite per hari hanya tercetak 30 ktp per kecamatan, ini sungguh sangat lambat. Dan permasalah kedua di kecamatan paguyangan proses pembukaan antrian sampai jam 11 siang selebih dari waktu itu tidak dapat jo antri dan dianggap sudah kesiangan. Apakah ketentuan sperti itu sudah menjadi lumrah di era percepatan skrg ini ka?🙏","Selesai","Kabupaten Brebes"
"Lampu penerangan di jln jalingkut dari Brebes arah Tegal mati tlng di perbaiki karena rawan kecelakaan","Selesai","DINAS PERHUBUNGAN"
"Saya pendukung setia pak Ganjar, tapi soal jalur mudik, d daerah saya yaitu d kab Brebes d jalur pantura tepatnya jembatan kali pemali lagi d perbaiki udah hampir 1 tahun belum ada perkembangan, tlg d pak ganjar di sidak","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"Asaalamuallaikum dan selamat sore, kami sungguh sangat kecewa terhadap pihak pihak terkait mengenai hal macam ini, dimana hal tersebut ketika di buat laporan dan aduan ituh jawaban nya sudah menjadi kesepakatan anatara pihak terakait dan kasatlantas nya yg dimana jawaban nya yg di tutup trotoar nya yg di depan nya bengkel per atau barat masjid, namun tetapi pada kenyataan nya yg di tutup malah di depan masjid nya ituh, dan kami sebagai warga sudah mencoba membuat laporan dan aduan akan tetapi tidak ada respon atau tanggapan mengenai pemindahan dan penutupan trotoar tersebut yg dimana yg seharus nya di tutup ituh yg sesuai dengan bahasa nya pihak terkait yaitu yg di tutup yg di sebelah barat nya masjid atau depan nya bengkel per ituh, akan tetapi yg terjadi di lapangan nya malah yg di tutup ituh malah yg di depan nya masjid nya, kalo sudah demikian kami sebagai warga harus memohon dan melaporkan kemana lagi jika usaha pelaporan dan aduan kami tidak mendapati respon dari pihak terkait ituh sendiri??","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"asalamualikum pak ganjar mau ngadu jalan losari lor brebes dalam 8/9 tahun terakir blm pernah ad perbaikan pak. bahkan aparatur negara di tmpat kami seolah olah tutup mata terimakasih pak","Selesai","Kabupaten Brebes"
"Asalamualaikum... min saya mau melapor,terkait jalan poros yang rusak parah,didesa kami sudah hampir 5 tahun jalan porosnya hancur parah banget,sudah bertahun tahun gak pernah dibetulin,jangankan dibetuliin ditinjau saja tidak,padahal jalan poros tersebut bukan hanya masyarakat saja yang menggunakan akses jalan poros tersebut,melainkan ada perusahan juga yang mengunakan akses jalan tersebut,kami sudah sering lapor kedinas terkait tetapi tidak kunjung ada jawaban,tepatnya didesa blubuk kec.losari kab.brebes, padahal dari kami adalah gapura/atau pintu masuk jateng dari jabar,tetapi jalanya sangat2 hancur,jadi gimana nih,mohon dibantu,sekian dan terimakasih","Selesai","Kabupaten Brebes"
"Lokasi: DS tengguli , kct tanjung ,KB Brebes
Tanah BPK kami di pake untuk saluran air oleh PT big Tanpa ijin yang punya hak tanah dari THN 2015 sampai detik inih gak ada tanggung jawabnya dan saya selaku hak waris minta keadilan olih BPK laporGub🙏🙏","Selesai","Kanwil BPN Provinsi Jawa Tengah"
"Alamat: Kabupaten/Kota brebes, Kecamatan tanjung, Kelurahan tanjung. Laporan : akan menunggu kapan perbaikan jalan tanjung-kersana dikerjakan. kami mohon kpd pak gubernur segera koordinasi dgn pihak terkait.trims.","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Ketanggungan, Kelurahan Dukuhturi. Laporan : mau mengadu perihal pelaynan BPJS, kmren ke tempat praktek dr.wahyudin utk meminta rujukan ke rs.bhakti Asih.. Kata petugasnya tidak bisa alesanya sistem dikomputernya ga muncul rs.bhakti asih brebes.. Padahal adik saya sudah rutin utk pengibatan jiwa di rsbhakti asih.. Harusnya hari ini kntrol krna obatnya sudah habis.. Tapi ke bhakti asih ga bisa krna tidak ada rujukan mohon tindkalanjutnya utk adik saya","Selesai","BPJS Kesehatan"
"Ini untuk jalan yg di pulo gading bulakamba brebes ya pak warganya sampe patungan untuk membeli brangkal","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Kabupaten Brebes, Kecamatan Kecamatan Paguyangan, Kelurahan Kelurahan Desa Pandansari. Laporan : Akses Jalan Menuju Agro Wisata Kaligua salah satu destinasi desa wisata mengalami kerusakan cukup parah banyak pengendara motor ataupun truk yang mengalami kecelekaan. Mohon agar segera adanya perbaikan/diaspal kembali. Terimakasih","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Tanjung, Kelurahan Pengaradan. Laporan : Lapor pa gubernur saya Desi warga tanjung mw mengadu kaitan pelaynan kesehatan di Brebes. Tadi pagi saya minta rujukan di puskesmas tanjung utk ke RS.bhakti asih Brebes kata petugasnya ga bisa kena sistemnya ketutup, mohon bantuannya pa hub agar saya tetep dapat rujukan dan mndapatkan pelayanan kesehatan SPT biasanya.trmakasih","Selesai","Kabupaten Brebes"
"@laporgub.jtg niki pak, infrastruktur arah Kaligua bodol parah","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Paguyangan, Kelurahan Ragatunjung. Laporan : banyak jalan berlubang di Sijampang","Selesai","Kabupaten Brebes"
"Jalan di daerah saya di dk sijampang desa Ragatunjung kecamatan Paguyangan Brebes Jawa tengah rusak parah pak","Selesai","Kabupaten Brebes"
"Saya mau buat aduan pak tentang jalan didesa saya pak sijampang ragatunjung Paguyangan brebes pak jalan rusak parah
Dari tahun 2021 pak jalan sudah rusak parah hanya sebagian kecil yang di tambal pak ngga semuanya soalnya bahaya pak buat para pengendara roda 2
Mohon pengertiannya pak terimakasih","Selesai","Kabupaten Brebes"
"Desa Baros, Kec. Ketanggungan , Kab. Brebes , 4 hari belakangan sejak 18 - 21 Apr 2023 terjadi pemadaman listrik cukup lama. Cukup mengganggu aktifitas rumah tangga khususnya untuk persiapan Idul Fitri yang kebetulan besok , Sabtu 22 Apr 23. Mohon konfirmasi akan berapa lama / hari lagi kondisi ini akan terjadi?. Mohon informasi jika ada portal informasi dan sosialisasi agar kami , warga bisa mempersiapkan diri jika terjadi gangguan atau jadwal pemadaman listrik. Terima kasih","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"Hallo semua, saya dari desa siasem RT 2 rw 3 kel.wanasari, ingin melaporkan jalan didekat rumah yang selalu rembes, padahal tidak hujan, mohon segera diperbaiki supaya tidak bertambah banjir, ditunggu progresnya, patokan dekat rumah RW 3. Jalan becek meski tidak hujan membuat rumah mudah kotor dan kadang rembesan menjadi banjir,","Selesai","Kabupaten Brebes"
"Lapor banyak sponsor PJTKI ilegal mohon di tindak Korbannya istri saya Bekerja d Arab Saudi ternyata ilegal bekerja makan cuman sekali,","Selesai","DINAS TENAGA KERJA DAN TRANSMIGRASI"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Paguyangan, Kelurahan Pandansari. Laporan : Saya warga asli desa margsari kec.paguyangan mengeluhkan jalan yang sangat amat rusak.jalan utama menuju desa pandansari yang sangat tidak layak dilewati & sering menimbulkan kecelakaan.mohon untuk pak gubernur diperhatikan.terimakasih.","Selesai","Kabupaten Brebes"
"Halo pak ganjar minal adzin wal faidzin mohon maaf lahir dan batin .
Izin lapor pak gubernur di wilayah saya brebes jawa tengah ada sebuah jembatan tepat nya jembatan kali pemali tepat sebelum alun alun brebes kalo dari arah barat kurang lebih 1 thn mangkrak pembangunan nya untuk jembatan sebelah kiri untuk lajur Barat ke timur sehingga yang diberlakukan adalah menggunakan satu lajur pak yang mengakibatkan pemadatan kendaraan di ruas jembatan tersebut","Selesai","Balai Besar Pelaksanaan Jalan Nasional Jawa Tengah & DIY"
"Lokasi Kaligua kec paguyangan kab. Brebes
Permasalahan : jalan rusak
Kemarin sy liburan ke kaligua
Tp jalanan parah banget kak
Banyak berlubang , sepanjang jalan
Smpai mobil banyak yg selip ban
Tolong di perbaiki kak
Karna permasalahan jalan kaligua itu sudah terkenal daridulu

Terimakasih","Selesai","Kabupaten Brebes"
"Lapor pak..trimakasih jalan didesa saya sudah diperbaiki walaupun warga pada akhirnya menyesal jalannya diperbaiki karna cuma ditambal pake split hingga akhirnya seperti kabut asap tiap hari karna gak di ASPAL ..mohon diperbaiki pak ..tolong pak kaya hujan abu tiap hari 😥
Mohon di ASPAL pak desa kami yg bolong bolong jalannya ..toloong pak
Jangan hanya ditambal split
😊😊 saya rewel yah pak ..yah gitulah sebab warga pada radang tenggorokan karna kabut asap

Laporan sebelumnya LGIG09638757
Pemaron kec.Brebes kab.Brebes","Selesai","Kabupaten Brebes"
"Tolong pak di tinjau di grup wong losari ada korban balita meninggal gara"" btuh pertolongn tpi gx gercep . Biar gx ada korban yg lain ny . Udh dlm ke ada,n lemah pasien ny , di sruh sma perawat pukesmas nunggu . Kta ny lg istirht ,. Nie gx bisa di diam kn.","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Bantar kawung, Kelurahan Kebandungan. Laporan : Saya ingin melaporkan tentang Abrasi sungai pemali yg sdh melongsorkan ladang dan sudah mulai mendekati pemukiman warga. di wilayah desa kebandungan kecamatan bantar kawung.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Tolong pak ini di tindak jalan utama desa losari lor kecamatan Losari kabupaten Brebes. Kerusakan sudah hampir 2 tahun dan belum ada penanganan.","Selesai","Kabupaten Brebes"
"Tengok lah wahai penguasa Jawa Tengah Jalan2 di Desa perbatasan jateng-Jabar masih sangat memprihatinkan khusunya kecamatan tanjung Dan sekitarnya jangan tunggu viral dulu Baru di beresin Dan jangan krn perbatasan jadi luput dari pantauan.

-6.872683,108.834630
Desa blubuk kecamatan losari","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Tanjung, Kelurahan Tengguli. Laporan : mau melapor terkait pelayan kesehatan kesehatan rujukan.. yng wilayah barat sudah ditutup tidak lagy bsa ke rs bhakti asih brebes. Ini menyusahkan sekali.. krn rs wilayah kmi blm ada pelyann cuci darah saya harus mnta rujukam 2 kli, ke puskesms llu ke rs mutbun lalu bru dirujuk ke rs.bhakti asih.. sudah mengadu ke dinkes brebes suruhe pindah faskes ini tmbah repot sekali krna jauh...mohon kebijakanya pa gub agar kmi masyarakat mudah mndpatkn rujukn.. bntu kami wong cilik","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Banjarharjo, Kelurahan Ciawi. Laporan : ingin melaporkan kalau sering terjadi pemadaman listrik cukup sering dan tanpa pemberitahuan,namun dalam satu desa ini yang terjadi pemadaman listrik hanya setengah desa saja min.Tolong dibantu di usut. Semoga informasi ini segera di respon dengan baik","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Losari kidul. Laporan : mau laporan terkait pelayanan kesehatan BPJS ,tadi ke puskesmas Losari untuk minta surat rujukan ke poli penyakit dalam RS Bhakti Asih Brebes tapi kata petugas puskesmas tidak bisa karena RS Bhakti Asih di sistemnya ke tutup tidak ada, yang ada di RS lainnya, padahal bapak saya atas nama Hadi control jantung dan pembuluh darah rutin sebulan sekali ga mungkin pindah RS.. mohon kebijakan dan solusinya? Bantu kami wong cilik yang butuh pelayanan kesehatan pa Gubernur","Selesai","BPJS Kesehatan"
"selamat malam pak mohon petunjuk bantuan korban banjir jatibarang Brebes untuk rumah-rumah yang rusak berat sampai sekarang belum turun padahal sudah berbulan-bulan
mohon kejelasannya 🙏
Rt 03 Rw 08 Desa Jatibarang Kidul, Kecamatan Jatibarang, Kabupaten Brebes","Selesai","BADAN PENANGGULANGAN BENCANA DAERAH"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Pekauman. Laporan : Pak Ganjar, saya sudah 6 bulan kontrol penyakit saya di RS Bhakti Asih brebes menggunakan BPJS. Tetapi sekarang tidak bisa melanjutkan kontrol dg BPJS ke RS Bhakti Asih lagi, karena puskesmas Losari tidak bisa mengeluarkan surat rujukan ke RS tersebut, kata petugas puskesmasnya RS Bhakti Asih tidak menerima lagi BPJS, bagaimana ya pak solusi tindak lanjutnya soalnya kalau saya tidak kontrol lagi sakit saya makin parah, sayanya mau sembuh pak, terima kasih 🙏","Selesai","BPJS Kesehatan"
