"Message","Status","Department"
"Assalamu alaikum Wr. Wb Pak Gubernur Kejadian Longsor Tebing Sungai Pemali Tepatnya di belakang Gedung MI Tarbiyatul Athfal dan Pemukiman Penduduk Sekitar 100 KK Tanggal 18 November 2022 Sekitar Jam 18.00 di Wilayah Penanjung 2 RT 001/13 Desa Pruwatan Kec. Bumiayu Brebes Jawa tengah Mohon ada perhatian dari Pihak Propinsi ðŸ™ðŸ¼ðŸ™ðŸ¼ðŸ™ðŸ¼","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pelayanan Samsat Brebes sangat lambat pak.. Pajak tahunan bisa nunggu sampai 1 jam lebih.. Ganti plat bisa nyampe stengah hari.. Mohon bisa d tindak lanjuti.. Supaya bisa lebih optimal.. Terima kasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Sampai saat ini belum juga ada perbaikan dari dinas terkait. Semoga saja Fly Over serta pasar tidak roboh akibat kerusakan terebut???????? Samping ruas jalan nasional Flya Over Kretek. Desa Taraban Kec. Paguyangan Kab. Brebes","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"assalamu'alaikum Pak Ganjar dan adminnya. saya warsito wong kebumen. tapi kerja di Cirebon. setiap sebtu minggu balik kebumen, jalan sepanjang brebes sampai kebumen (selain cor coran) pada berlubang pak. kalo pulang naik motor sangat extra hati2 mbokan ngantem bolongan. matur nuwun. Klo liat di google Maps jalan nasional 3. (Jalur bis malam jakarta jogja) Prupuk ke selatan - linggapura - bumiayu - ajibarang - belok kanan ke wangon - jatilawang - rawalo - sampang - buntu - sumpiuh - tambak - gombong - karanyyar - kebumen","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"sudah hapir 4 bulan pekerjaan di jembatan sungai pemali tidak ada perubahan, kpn selesainya pak gubernur?","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Semarang, Kecamatan Ungaran, Kelurahan Ungaran Barat.
Laporan : Status saya sudah menikah, dan ingin pecah KK dengan orang tua, tetapi beda kota, satu provinsi, yang perlu disiapkan apa aja, prosedurnya bagaimana, lalu apakah bisa via online? Karena waktu yg sulit untuk mengurus antar kota Pecah KK dari alamat bumiayu, brebes Lalu pindah ke Ungaran barat, semarang Terimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Tolonglah Pak @ganjarpranowo @Sahabat_Brebes @brebesku @InfoIRIGASI bawahannya diinstruksikan kalo pengerjaan sayap dan plester lantai kali mbok ya jangan di musim tanam padi. Di sawah airnya pada kering, karena kalinya dibendung terus, sedangkan hujan jg tidak tentu. Desa Rungkang Kecamatan Losari Kabupaten Brebes","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"laporannya diteruskan ke @LaporGub_ @dpubmckjateng sekalian di FO Kretek aspalnya mengelupas juga belum diperbaiki pict 2 perkiraan lokasi lubang di Dekat Jl. Paguyangan, Damsari, Pagojengan, Kec. Paguyangan, Kabupaten Brebes, Jawa Tengah 52276","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Bantarkawung, Kelurahan Terlaya.
Laporan : Selamat siang, Mohon maaf mengganggu waktunya , izin lapor pak untuk jalan Provinsi menghubungkan kabupaten Brebes dan kabupaten Cilacap ada ruas jalan yang rusak dan belum disentuh sepanjang 3 KM arah Bumiayu Salem Tepatnya di Desa Terlaya Kecamatan Bantarkawung Kabupaten Brebes🙏 mohon diperhatikan nggih pak 🙏 Terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat sore min saya mau laporan, di ruas jalan provinsi kan ada proyek pelebaran jalan trs tanah nya di keruk kenapa kita tidak boleh minta tanah itu yah, sedangkan tanah itu di keruk di depan rumah sendiri dan sudah di cor, sya minta buat ngurug rumah juga, minta tanah yg ada di depan rumah sendiri min, kata yang kerja gk boleh.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: kabupaten brebes, Kecamatan kecamatan jatibarang, Kelurahan desa kemiriamba.
Laporan : tanggul di desa kemiriamba semakin parah pak gubenur belum di lakukan penangulangan tanggul yang deket jalan raya desa kemiriamba.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"assalamualaikum pak/ibu itu video kondisi kali pemali kabupaten brebes tepatnya di desa kebandungan,suka longsor pak/ibu sudah dekat ke permukiman warga mohon bantuannya pak/ibu","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Aspal Jalan pantura Losari Brebes duh bodol sekali bapak","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamu'alaikum pak ganjar dan admin. ijin melapor, jalan dr exit tol pejagan ke arah utara baru di benerin br 3 bulanan tp sudah banyak lobang yg menganga, bahkan pagi ini hari selasa 28 februari 2023 jam 7 pagi ada kecelakaan 2 orang pemotor meninggal dunia karena tergilas truk trailer di karenakan lobang jalan yg menganga dan sangat2 membahayakan. mohon pak selidiki knp blm ada 3 bulan jalan sudah berlubang banyak sekali, knp kualitas perbaikan dan aspalnya tidak layak sprti itu. terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Asaalamualikum pak ganjar semoga sehat selalu snantiasa istiqomah dalam mengemban Amanah Pak Jalan pantura di desa kemurang Brebes yang Arah tol pejagan Brebes sering Berlobang dan hari ini tgl 28/02/2023 memakan 2 korban krna lubang akhirnya terlindah truk kontener Monggo bapak sering sidak pengerjaan proyek jalan disitu pak karna jalan baru di perbaiki siang hari besok pagi nya sudah hancur monggo pak Kualitas perbaikanya di tingkatkan matrialnya di tingkatkan dan pengerjaanya di awasi dengan betul sesuai dengan stndrd yang ada terimakasih wassalamualikum sehat selalu Pak Ganjar","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Ini pak. Exit tol pejagaan. Tadi pagi makan korban lagi. Sudah banyak pak korbannya. Tolong segera ditindak lanjuti. https://panturapost.com/jalan-rusak-di-brebes-makan-korban-2-orang-tewas-terlindas-truk-usai-jatuh-gegara-lubang/","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat malam, pak jalan raya pejagan- kemurang wetan, Brebes, banyak berlubang sampai menyebabkan korban jiwa. Masalahnya jalan baru 2 bulan diperbaiki selang seminggu kena hujan rusak pak aspalnya. Setiap tahun berulang. Diperbaiki- 1minggu rusak- diperbaiki -1 Minggu rusak. Setiap tahun seperti itu. Tp ko jalan kemurang- ketanggungan awet. Saya orang awam tentang proyek pembuatan jalan. Kenapa hanya area di situ yg gampang rusak. Jika tidak ada lubang , motor itu tidak jatuh dan kelindes truk.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Larangan, Kelurahan Karangbale Rt 03 Rw 3.
Laporan : mohon tindakannya pak untuk normalisasi gorong-gorong,supaya banjir tidak lagi masuk rumah kami","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Alamat: kabupaten brebes, Kecamatan kecamatan jatibarang, Kelurahan desa kemiriamba.
Laporan : tanggul di desa kemiriamba yang kemarin di laporkan mau roboh sekarang jebol karena tida ada tanggul bantuan untuk menahan pak gubenur,sekarang kondisi desa sedang banjir...mohon agar proses lelang tanggul cepat dil dan cepat di perbaiki pak gubenur...trimakasih mohon di bantu pak gubenur proses lelang nya agar secepatnya di perbaiki🙏🙏🙏","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"setiap hujan debit air cepet naik, mohon untuk sungai yg deket pemukiman d normalisasi karna sudah lebih dari 4 thn belom di normalisasi. Kab/Kota : brebea Kec : larangan Desa : desa karangbale","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Stiap hujan deras desa kami slalu kebnjiran,perswahan yg dekat dgn kali pun kbnjiran juga,shingga gagal panen. Tlong bntu kami,agar desa kami dan sawah kami tdk slalu kena bnjir di stiap msim hujan! Kami mnghrpkan bntuan dri pak Ganjar untk mslh yg stiap thun kami alami.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Permohonan penanggulangan banjir pak Gub.. banjir kedua dan lebih parah dari bulan lalu Kab : BREBES kec : LARANGAN Desa : KARANG BALE","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"selamat siang,. saya ingin melapor bahwa jalan pantura di sepanjang ruas losari timur-bulakamba kabupaten Brebes, banyak mengalami kerusakan mohon untuk segera di perbaiki jalur, karena jalur tersebut volume lalu lintasnya tinggi","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak tolong banget untuk perbaikan di jalan provinsi ketanggunan brebes-ciledug cirebon, banyak yang berlubang dari mulai tersana sampai losari","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Di mohon dengan segala hormat kepada bapak gubernur jawa tengah @ganjarpranowo @LaporGub_ untuk menindak lanjuti kasus jalan berlubang yang ada di daerah jalan Pantura Brebes maupun jalan alternatif nya,sudah cukup banyak yang jadi korban jalan berlubang.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamu'alaikum.. Mohon izin pak gub saya seorang jastipers makanan,,mau lapor kalau banyak kerusakan di jalan Pejagan - ketanggungan Kabupaten Brebes. minggu ini sudah 2 kali terjadi kecelakaan yg merenggut nyawa warga yg melintasi jalan tersebut. pengguna jalan yg berusaha menghindari jalan berlubang malah berakhir dengan tabrakan.. mohon untuk segera ditindak Pak Gub 🙏 Terima Kasih banyak utk waktunya Pak Gub","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat sore Pak Gubernur jlJalan Pantura Losari _Brebes khususnya perbatasan Losari _ Tanjung rusak dan banyak lobang menyebabkan sering terjadi laja lantas hingga orang meninggal mohon untuk di tindak lanjuti segera","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Dampak banjir desa kemiriamba kec Jatibarang Brebes, tgl 2maret2023 tanggul jebol lagi sampai sekarang belum ada penanganan,yang serius dikwatirkan ada banjir susulan mengingat curah hujan stiap hari","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"benteng/tanggul sudah tipis,tiap debit air tinggi selalu rembes dan rawan banjir - LOKASI Kab/Kota : brebes Kec : losari Desa : pekauman","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Jln provinsi banjarharjo-malahayu-penanggapan....rusak berlobang.perbaikan beberapa bulan kemarin asal asalan.Jika dibandingkan dengn kab.Kuningn sangat mencolok kita tertinggal","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Aspal mengelupas di fly over kretek atau jl nasional bumiayu - purwokerto","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes/Bumiayu, Kecamatan Tonjong, Kelurahan Linggapura. Laporan : Terdapan *BANYAK JALAN BERLUBANG* Di sepanjang jalan nasional Tonjong-Bumiayu tolong segera ditindak lanjuti","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat malam min izin melaporkan kerusakan jalan provinsi pejagan Prupuk tepat nya di desa karang bale mengalami kerusakan parah mohon untuk segera di tangani kasian sudah banyak pengendara yg kendaraan nya rusak akibat jln berlubang","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Bantar kawung, Kelurahan Kebandungan. Laporan : Saya ingin melaporkan tentang Abrasi sungai pemali yg sdh melongsorkan ladang dan sudah mulai mendekati pemukiman warga. di wilayah desa kebandungan kecamatan bantar kawung.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Tolong pak akibat dangkalnya irigasi yg tak parnah ada pengerukan...padahal pinggir jln antar kecamatan brebes dan jatibarang.. pejabat setempat tau dn melihat tp gk ad repon ap harus viral dulu baru d kerjakan","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamu'alaikum.... Pa ganjar Minta tolong di Cek Bapak jalan Losari-Brebes jawa tengah, Perbatasan antara Jawa barat dan Jawh belum ada Perbaikan jalan kembali, ke adaan jalannya Rusak parah bapak. Banyak terjadi kecelakaan disaat Musim penghujan, karna banyak'nya Lobang yg tak terlihat!!... Semoga Bapak baca Chat kami in","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"permisi pak dari pembuatan ktp ada masalah pak, pertama rekaman saya cek diweb ga muncul, akhirnya saya memutuskan untuk rekaman ulang, pas rekaman ulang muncul tuh nomer antrian tapi setelah 2/3 mingguan yang harusnya ktp udah kecetak malah ada masalah pak muncul *duplikat record, setelah itu saya konfirmasi ke kecamatan sekalian nganter temen ngambil ktp, saya tanya ini gimana sekalian nunjukin yang duplikat record itu, kata pegawai perempuan yang disitu suruh bawa kk, akhirnya saya pulang bawa kk, lah pas bawa kk kata mba² itu suruh ke mas yang dibagian rekaman, saya kesitu malah suruh ke dukcapil bukanya dijelasin kenapa bisa seperti itu pas saya didukcapil cek biometrik, nik saya yang ada di kk ada yang pake, pas selesai cek biometrik ganti nik kan ada surat pengantar untuk pencetakan diserahkan ke kecamatan, sampai saat ini sudah satu bulan belum ada kabar itu gimana pak? sedangkan saya butuh untuk melamar pekerjaan kantor kecamatan ketanggungan, kabupaten brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat mallam pak gub, ijin mau lapor terkait kegiatan pengurasan atau realisasi sungai yg ada di tengguli kec tanjung kab brebes yg dimana kegiatan ituh di lakukan kurang tepat atau kurang sesuai, di karnakan ada beberapa titik yg penting justru tidak di kerjakan dengan alasan tidak ada gambar nya, padahal ada bagian yg penting contoh nya seperti di depan lapangan atau samping jalan rel kreta api itu, harus nya disitu juga di muat atau di masukan agar bisa di keruk atau di tanggul juga? Sekian terimaksih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Selamat siang
@LaporGub_
Terima kasih atas respon cepat aduan saya mengenai bendungan di wilayah desa kalinusu kec. Bumiayu kab. Brebes
Pa adi dr balai psda pemali comal sudah menelpon saya, beliau menjelaskan mengenai biaya pembangunan bendungan notog yg angkanya cukup besar sekitar 7 miliar karna bentangan sungai sampai 100 meter, dan luas sawah didesa kami hanya 246 hektare saja.. Mungkin karna dianggap kurang memenuhi syarat pengajuan apa gimana, disini saya sendiri kurang paham soal regulasi... Tapi saya beserta masyarakat di desa saya punya harapan besar lewat pesan saya ke@laporGub dpt disampaikan ke pak ganjar selalu pimpinan tingkat provinsi dan mudah mudahan beliau bisa membantu para petani didesa kami.
Terimakasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Alamat: Kabupaten/Kota brebes, Kecamatan bumiayu, Kelurahan laren. Laporan : aku mau buat akte kelahiran online lewat mana ya? Aku chat wa dinduk capil brebes respon nya lama","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Ini sudah di tinjau sama psda prov jateng..
Mohon maaf kata warga/masyarakat dari dulu hanya di tinjau saja tidak ada tindakan.
Bendungan Laban RT 000 RW 000 Desa Dukuhturi Kec. Bumiayu Kab. Brebes
Lokasinya tidak jauh dari jalan Lingkar Desa Dukuhturi Kec. Bumiayu Kab. Brebes
Lingkungan blm ada pemukiman","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Selamat sore. Kepada Yth Dinas PUPR Terkait. Dengan adanya laporan saya ini, dengan sangat amat untuk meninjau langsung ke lokasi pekerjaan yg dimana kurang lebih sudah hampir 1 bulan pekerjaannya tidak segera diselesaikan serta hasil dari pekerjaannya jauh dri kata layak, terus terang ini sangat menggangu kegitan masyarakat umum serta para pedagang yg berdampak. Mohon untuk dinas terkait segera mengagendakan serta mengevaluasi pekerjaan tsb. Demikian laporan dari saya, saya ucapkan banyak terima kasih..","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"assalamualaikum mohon bapak gubernur bapak ganjar pronowo, perbaiki pelayanan ektp di losari kabupaten brebes yang tidak maksimal pelayanannya, tolong di tambah kuota blankonya supaya pelayanannya maksimal","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"pak Ganjar aku arep pindah domisili KTP ning Brebes, KTP ne ra dadi2 padahal Yo wes mbayar lho","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Bikin ktp dikersana brebes lama bngt sebulan lebih blm jd jd alesan blangko kosong","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Alamat: Kabupaten/Kota brebes, Kecamatan brebes, Kelurahan brebes. Laporan : Assalamu'alaikum pak gubernur jateng Ka. Pengairan Jateng Mohon untuk rumah dinas yg ada dijalan dr. Wahidin Brebes untuk dibersihkan karena sangat rimbun dan banyak tanaman yg menjalar kerumah warga, kami takutkan banyak juga hewan liar. Dan kemarin kebetulan dirumah salah satu warga ada ular masuk kerumah. Kami pernah melaporkan hal tersebut ke pemerintah daerah Brebes melalui kanal aduan ternyata itu aset pemprov jateng. Terimakasih Wassalamualaikum","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"jaringan samsat brebes putus tgl 18 Jan 2024. Gimana nih? Udah dibela-belain cuti","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lokasi aduan: Dukuh Satir Rt.06 Rw. 09
Kabupaten/Kota Brebes
Kecamatan Tonjong
Desa/kelurahan Dukuh Satir/Kutamendala

Isi Aduan/Permohonan Informasi: Longsor akibat sungai yang banjir menyebabkan kerusakan rumah warga.
Jika tidak ada tindakan maka akan semakin parah.
Mohon segera ditindaklanjuti 🙏","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamualaikum BPK gubernur. kami mau menyampai kan musibah yg menimpa desa kami. Mohon bantuan bapak. desa kami terancam punah di karna kan banjir yang terus menerus menggugur kan tanah/rmh warga sekitar. sudah 2 rumah warga yg gugur pak. Mohon cepat di tangani pak. alamat desa kami : kab Brebes kec Tonjong desa kutamendala/dukuhsatir. Nama sungai nya kali pedes. Blum ada penanganan efektif sampai saat ini. TERIMAKSIH apa bila bapa berkenan meninjau langsung musibah yg sedang di alami desa kami.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Saya share. Kenapa di status aduan saya selesai. Sedang kan belum ada. Penanganan secara fisik. tolong segera di laksanakan pembuatan Bronjong . Ini menyangkut rumah warga yg terancam terkena longsor apa bila belum ada penanangan perkuat tebing. tolong pak jangan menunda nunda tugas hanya karena pilpres. Terimakasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Alamat: Kabupaten/Kota brebes, Kecamatan losari, Kelurahan kedungneng. Laporan : sudah 5 tahun lebih acces di desa saya tidak ada perbaikan sehingga pada waktu hujan jalan rusak tergenang dan juga banjir","Belum Diproses","Belum Diproses"
"selamat siang pak, kui lho dalan jatirokeh-kemakmuran songgom brebes rusak kabeh, ora isin apa yoh di rosting ding netizen loh ning komene postingan kie https://www.instagram.com/reel/C2iqMjgSGyD/?igsh=MWNzN29mZTdqa2ZsOQ==","Belum Diproses","Belum Diproses"
