Message,Status,Department
mohon perhatiannya pak ganjar ini menyangkut hajat penghidupan pedagang pasar pkl kalierang bumiayu kabupaten brebes jawa tengah yang jumlahnya sekitar orang belum beserta keluarga mereka yang terdampak relokasi karena sebelumnya belum ada sosialisasi yang mencukupi keluhan para pedagang soal tempat relokasi pasar yang baru yang tempatnya tidak strategis dan belum adanya pengaturan angkutan umum yang melewati pasar yang baru yang akses masuknya agak kedalam dari jalan umum juga soal pembagian lapak yang sampai saat ini belum jelas padahal katanya tanggal november sudah harus pindah dari awal para pedagang sudah minta audensi dengan bupati brebes tapi sampai sekarang tidak pernah terjadi dialog yang menampung keluhan para pedagang saya dan juga banyak pedagang yang lain merasa pesimis dengan prospek kedepan ditempat yang baru karena lokasi dan juga trayek angkutan umum yang belum diatur saya sangat berharap bapak sebagai pemimpin dijawa tengah bisa memberi solusi yang terbaik bagi kami pedagang kecil ,Selesai,kabupaten brebes
terjadi ruas jalan yang longsor di rt rw dk patuguran ds winduaji kec paguyangan brebes kejadian longsor sudah terjadi kali kejadian pertama di bulan juni untuk longsor yg ke dua terjadi di bulan oktober pada kejadian dan tersebut blm ada tindak lanjut kejelasan dr pihak pamong desa perangkat desa untuk perbaikan atau jadwal eksekusi pembenahan infakstruktur pada jalan penghubung tsb tdk ada kejelasa dr pihak bpd maupun perangkat dr lini paling bawah dr desa ,Selesai,kabupaten brebes
tolong pa ganjar nie jln kabupaten di desa cigadung kec banjarharjo kab brebes rusak parah tlong di perbaiki ,Selesai,kabupaten brebes
maaf pak mau melapor untuk perekaman atau pembuatan kk dll di daerah brebes khususnya kecamatan saya sediri yaitu losari kenapa prosesnya lama ya pak teruntuk rekaman ktp kemarin saya mau rekaman hari gak bisa karena katanya dibuka jam pagi trus disuruk besok jam pas besoknya saya kesana ternyata ada gangguan sekabupaten sering jadi keluhan masyarakat pak setiap rekaman ktp dll itu prosesnya lama kalo gak dititipkan ke orang dalam dulu ,Selesai,kabupaten brebes
assalamu alaikum wr wb ngapunten pak ganggu jam istirahat saya sebagai warga biasa ingin melaporkan banjir yang sudah melanda beberapa desa dukuh gempol desa cinanas di kecamatan bantarkawung kabupaten brebes yg sudah terjadi beberapa terakhir karena intensitas hujan yg tinggi sehingga menyebabkan meluapnya wangan dipinggir jalan ke rumah warga ataupun ke jalan raya musibah ini menghambat sekali pak aktifitas warga yang berada di kecamatan bantarkawung mohon dibantu diteruskann pak ke dinas terkait sampai hari ini belum ada tanggapan yg serius darii dinas kabupaten terkait,Selesai,kabupaten brebes
saya petani disekitar rest area banjaratma mohon ditinjau pihak terkait karena air buangannya mencemari lahan pertanian apakah air limbahnya tidak dikelola atau bagaimana bagaimana ijin lingkungan nya ,Selesai,dinas lingkungan hidup dan kehutanan
pelayanan samsat brebes sangat lambat pak pajak tahunan bisa nunggu sampai jam lebih ganti plat bisa nyampe stengah hari mohon bisa d tindak lanjuti supaya bisa lebih optimal terima kasih,Selesai,badan pengelola pendapatan daerah
lapor pak kapolda dan pak gubernur kami dari smk muhammadiyah di wil brebes melaporkan utk kendaraan operasional sekolah bantuan mendikbud di sita dan digelapkan oleh oknum polri bernama andi dan teguh anggota satlantas polres brebes mobil disita dan ditilang tp kami tdk bisa mengurus dengan alasan belum ada suratnya yg jelas kami sdh berupaya komunikasi tp mengelak terus malah menggambarkan harga kendaraan tersebut sekian puluh juta utk dapatnya dikeluarkan mohon ditindak pak oknum tersebut sdh seperti debt colektor tdk mencerminkan polri yg memberikan solusi krn itu kendaraan operasional sekolah dan bukan hasil kejahatan kl tdk ada solusi kami akan buat laporan ke mendikbud menkopolhukam pak kapolri dan presiden sekalian ,Selesai,kepolisian daerah jawa tengah
assalamu alaikum pak ini saya critanya mo pasang listrik tapi itu lewatnya pemborong pabrik dan dari pemborong itu yang nawarin ke saya sendiri mau pasang listrik apa ngga ya saya jawab pasang singkat crita katanya harus dp dulu sekitar k trus kan udah di dp lah udah keluar ijin pasang listriknya ini buktinya masih ada dan akhirnya beberapa hari di pasangin kabel dan jalurnya dan udah bayar pendaftaran k listriknya sudah kepasang total semua sya bayar ke pemborong itu sekitar jtan listrik sudah nyala hari tapi saya cek itu tokenya karna mo ngisi pulsa lah ko ga bisa akhirnya saya chat pemborong ini knapa ga bisa di isi pulsa listriknya trus pemborong cht pihak pln katanya itu nomer kilometernya udah di blok dikarnakan karna warung saya itu katanya berdiri di tanah pu pdahal disini udah bilang brapa kali sudah ttd tangan diatas matrai juga sudah ke pihak pln juga bawa sertifikat tapi knapa malah kaya gini di persulit sampe skrng belum ada kabar kata si pemborongnya pihak menejer pln di mintai surat terbuka tentang itu dianya gamau jawab pak ada apa dengan pihak pln knapa rakyat kecil seperti sya ini pedagang tidak bisa di fasilitasin listrik apa bedanya disini sma di pabrik pdahal sama bayar disini saya juga ngga gratis tolong lah pak di tindak lanjutin jangan begini yang katanya abis di cabut kilometernya mo ganti yang baru tapi malah apa disini nunggu udah lama ga keluar tolong bantuanya pak lokasi jalingkut klampok samping pt api kab kota brebes kec wanasari desa klampok terima kasih,Selesai,dinas energi dan sumber daya mineral
assalammuallaikum wr wb ada yang yang mau saya tanyakan pak ganjar mengenai blokir stnk di samsat untuk blokir stnk di samsat apa sekarang bayar karena kebetulan saya mau blokir stnk tapi di kenakan biaya ribu dengan alasan sekarang yang menangani blokir dari pusat provinsi lokasi samsat tanjung brebes karena bayar jadi saya tidak jadi blokir stnk tapi saya cek di situs ternyata blokir itu gratis saya mohon bisa menanggapi chatsaya ini pak terima kasih,Selesai,kepolisian daerah jawa tengah
assalamualikum pak ganjar gubenurku saya putra daerah bukan karena sengaja ingin melapor tentang bangunan di desa kami serta pajak bumi yang belum pernah beres setiap taun melainkan karena geramnya warga akibat ulah bapak lurah kami yang tidak transparan tentang banguan didesa kami sampai sekarang bangunan tersebut masih tanda tanya apakah mau dilanjut atau tidak nya soalnya sampai sekarang masih mangkrak ngga ada inisiatif untuk menindak lanjuti bangunan tersebut begitu pun tentang pajak bumi bangunan pak sampai sekarang warga sudah bayar tapi sering terjadi kalau dicek di bank jateng hasilnya belum setor padahal warga kami sangat lugu selalu setor di pejabat desa berarti dari pejabat desa yang kurang sigap trrkait penyetoran pajak bumi pak mohon bantuan nya pak agar di tindak lanjuti terkait banguan yang makrak dan pajak bumi selalu dipake sama pemerintah desa mohon di sidak pak laporan kami kami atas nama warga dan banyak banget yang mendukung saya terkait laporan tersebut trimakasih pak,Selesai,kabupaten brebes
mohon ijin melaporkan ada kasus dbd yang meninggal dunia mohon segera dilakukan fogging dan bersih lingkungan lokasi desa grinting kecamatan bulakamba kabupaten brebes terkhusus di lokasi depan sdn grinting,Selesai,kabupaten brebes
assalamualaikum bapak gubenur ganjar pranowo kami mewakili manajemen rest area km b banjaratma di kabupaten brebes saat ini sedang mengalami permasalahan terkait perijinan pemanfaatan air tanah yang sedang kami proses sebagai informasi kami telah membangun sumur air tanah sejak tahun untuk mendukung operasional rest area saat peresmian oleh presiden saat itu kami belum memiliki izin pengeboran karena syarat izin pengeboran harus ada imb sementara kami belum memiliki sejak tahun kami sedang melakukan penelusuran kelengkapan perijinan dan pengajuan perijinan yang belum dimiliki salah satunya adalah izin pemanfaatan air tanah sipa atas arahan cabang dinas esdm wilayah slamet utara kami melakukan camera hole untuk mengawali proses perijinan dan sudah dilakukan pada tanggal oktober saat kami sedang menyusun dokumen studi kelayakannya tiba tiba datang surat dari kementerian esdm yang merubah pola dan sistem perijinan pemanfaatan air tanah sehingga proses kami dihentikan karena tidak memiliki izin pengeboran kami mohon solusi karena seharusnya setiap kebijakan dan aturan yang dikeluarkan memiliki solusi untuk berbagai persoalan ketika izin kami tidak dapat diproses karena kesalahan prosedur seharunya ada alternatif lain sebagaimana sebelumnya ketika kami mengajukan izin di awal sebagai contoh persetujuan lingkungan saja dimungkinkan dikeluarkan untuk kegiatan yang sudah terlanjur berjalan dengan menyusun dokumen lingkungan berupa dokumen evaluasi seharusnya kebijakan yang sama diberlakukan juga untuk sipa apalagi kegiatan kami sejak awal merupakan proyek strategis nasional psn yang proses pembangunannya harus dilakukan walaupun perizinan belum lengkap selain itu air merupakan kebutuhan vital bagi operasional tenant tenant kami yang nya merupakan umkm di kabupaten brebes mohon kebijakan bapak gubernur matur nuwun ,Selesai,dinas energi dan sumber daya mineral
banyak yg mengeluhkan pelayanan di kantor bpjs brebes mohon bantuanya,Selesai,bpjs kesehatan
alamat kabupaten kota brebes kecamatan wanasari kelurahan tegalgandu laporan telah terjadi kekerasan sexsual anak dibawah umur tp tidak tau prosedur yang dilakukan sudah tanya ke humas polres brebes tidak ada jawaban mohon bantuannya pak ,Selesai,kepolisian daerah jawa tengah
alamat kabupaten kota brebes kecamatan jatibarang kelurahan jatibarang lor laporan mohon bantuannya pak saya memiliki rumah di jatibarang lor blok manaran di kontrakan sama ibu hartinah tapi beliau sudah tidak mau bayar kontrakan th lebih tidak mau kluar juga saya sudah lapor rt rw kelurahan pada juni tapi tidak ada yang bisa membantu saya malah pak lurah jatibarang lor bpk marsudi menyarankan lapor ke polisi saja babinsa nya pun malah jalan kluar saat kami sedang d pertemukan babinsanya tidak mau membantu saya juga sudah coba konsultasi dengan polsek jatibarang dengan bpk robi sugeng katanya pulang saja dulu nanti saya panggil babinsanya dan nanti saya kabari tapi sampai detik hari ini dari tanggal juni tidak ada kabar sama sekali mohon bantuannya pak karena usaha dagang saya terkena dampak corona kemarin perlu tambahan dana ada yg mau ngontrak beli rumah saya jadi tidak bisa karena yg ngontraknya masih tidak mau kluar dari rumah saya,Selesai,kepolisian daerah jawa tengah
sampai saat ini belum juga ada perbaikan dari dinas terkait semoga saja fly over serta pasar tidak roboh akibat kerusakan terebut samping ruas jalan nasional flya over kretek desa taraban kec paguyangan kab brebes,Selesai,dinas pekerjaan umum bina marga cipta karya
assalamualaikum kpda bpk ganjar mohon bantuan nya ats nama nanda ika faradila buat biaya oprasional rumh sakit nya waktu itu hbs dari rso surakarta dn dokter nya bilng hrus di bwa ke luar negri ktnya pnykit langka dstu sya bingung pak krna kluarga sya kurng mampu buat mkn shari aja sush aplgi buat ke luar negri dokter blg nya hrus di fisio terapi satu mnggu dua kli mhon bntua buat biaya oprasional nya pak ,Selesai,dinas kesehatan
bapak gubernur yang terhormat yang kami sayangi warga jateng saya sebagai warga anda mau melaporkan adanya sabung ayam di daerah saya belakang puskesmas desa sitanggal alamat lengkapnya desa sitanggal kecamatan larangan kabupaten brebes tolong tindak lanjuti pak karena warga terasa risih terima kasih,Selesai,kepolisian daerah jawa tengah
assalamu alaikum pak ganjar dan adminnya saya warsito wong kebumen tapi kerja di cirebon setiap sebtu minggu balik kebumen jalan sepanjang brebes sampai kebumen selain cor coran pada berlubang pak kalo pulang naik motor sangat extra hati mbokan ngantem bolongan matur nuwun klo liat di google maps jalan nasional jalur bis malam jakarta jogja prupuk ke selatan linggapura bumiayu ajibarang belok kanan ke wangon jatilawang rawalo sampang buntu sumpiuh tambak gombong karanyyar kebumen,Selesai,dinas pekerjaan umum bina marga cipta karya
asalam mualaikum pak saya mau nanya emeng klo bikin akte sma sertifikat tanah sekarang lg pemutian ya ko saya bulan kmaren bikin yang tadi y atas nama ibu sya trs d bagi sertifikat sma akta y ko dminta jta ya blum pas ngukur y bayar lg ama prangkat desa yg ngukur trimakasih,Selesai,kabupaten brebes
pasang baru listrik daya va untuk sekolahan sma negri larangan dengan no registrasi sudah minggu belum keluar sudah lapor pln setempat belum ada respon mohon bantuannya terimakasih,Selesai,dinas energi dan sumber daya mineral
alamat kabupaten kota brebes bumiayu kecamatan bumiayu kelurahan kalierang laporan tolong minta dmasukan ddtks blm pernah dpt pkh dan yang lainnya nelangsa pak yaallah,Selesai,dinas sosial
jalan di menuju desa pandan sari kecamatan paguyangan kabupaten brebes sangat tidak layak dan sudah banyak korban jatuh karena jalan seperti sungai kering tolong di respon,Selesai,kabupaten brebes
pangkasan dana blt warga yang di lakukan oleh rt dan kadus,Selesai,kabupaten brebes
jalan rusak di jl linggapura tuwel tepat nya di desa porwodadi lokasi aduan kabupaten brebes kecamatan tonjong desa kelurahan purwodadi negarayu,Selesai,kabupaten brebes
assalamualaikum bapak gubernurku di brebes saat ini byk anak yg terkena db sy sdh pengajuan fogging ke kepala desa tp pe skg ga ada respon kepala sekolah tk pembina brebes juga sudah x ke puskesmas brebes justru kepsek ditanya pihak puskesmas sudah ada kejadian bu se mo nunggu anak qt mati dlu baru direspon ganjar pranowo laporgub jtg penangan fogging pengasapan di brebes lamban bahkan tdk ada respon lokasi utama di tk pembina brebes lokasi kedua di perumahan arba a residence jatibarang kidul kec jatibarang kab brebes,Selesai,kabupaten brebes
assalamualaikum wr wb selamat siang pak ganjar semoga selalu dalam keadaan sehat mau curhat pak saya dari kecamatan bumiayu kab brebes berkaitan dengan perpajakan kendaraan sepeda motor saya punya motor beli tahun stnk dan bpkb atas nama pribadi hampir setiap tahun bulan september rutin pajak dong kemudian saya menikah bln desember thun dan pindah alamat sesuai alamat istri masih satu kecamatan dan ktp pun ikut berganti alamat pada saat pajak berikutnya ternyata saya tidak bisa menggunakan ktp saya dengan alasan alamat ktp sama surat kenadaraan itu berbeda sudah kali pajak seperti itu untungnya masih bisa menggunakan sim karena alamat masih sama yang jadi masalah adalah d bulan januari sim saya harus d perbaiki dan kemungkinan alamat akan berganti sesuai dengan ktp terus bagaimana pak nanti pada saat saya mau pajak mau pajak ko susah ya mohon solusi pak karena mungkin bnyak yg merasakan bgtu maturnuwun,Selesai,kepolisian daerah jawa tengah
pak ganjar jalan ruas kabupaten brebes di desa sarireja kecamatan tanjung kabupaten brebes rusak parah sempat ada perbaikan betonisasi tapi tidak menyeluruh berganti bupati pun sama saja mohon dengan sangat bapak dapat meninjau lokasi dan menginstruksikan kepada pemkab brebes untuk melakukan perbaikan ,Selesai,kabupaten brebes
asalamualaikum wr wb mau lapor untuk pembuangan sampah di desa buaran rt rw kec jatibarang kab brebes sampah udah segunung tdk pernah di angkut oleh truk sampah dan tempat pembuangan sementara sampahnya di dekat pemukiman jadi desa kita khususnya di rt rw ini terdampak bau dan banyak banget lalat di rumah dan lingkungan rt rw kita mohon ditindak lanjuti pak gubernur soalnya lurah kita gak mau tau tentang sampah itu soalnya tanah nya milik wilayah desa janegara desa tetangga kita mohon maaf jikalau kalimatnya kurang baik terimakasih kalau di respon kalau gak direspon jg tidak pp dari dulu juga sama mau jalan mau apapun brebes juga gitu gitu aja gak ada perubahan jalan tetep rusak kali tetep banjir sampe ke jalan raya,Selesai,kabupaten brebes
