"laporan jalan provisin bumiayu tuwel rusak lgi pdhal baru beberpa bulan dibetulkan,dan itu jalan akses utama buat pedagang anak sekolah,karna jalan yg rusak ekonomi jadi susah,contoh harga sayuran yg tadinya stabil karna jalan rusak pedagang minta potongan harga","dinas pekerjaan umum bina marga cipta karya","","","",""
"alamat: kabupaten/kota brebes , kecamatan sirampog, kelurahan sridadi laporan: seringnya terjadi longsor maka dari itu kami ingin mengajukan dana sebagai upaya penanggulangan bencana longsor.","badan penanggulangan bencana daerah","","","",""
"penyakit masyarakat.banyak warung prostitusi yg sangat meresahkan masyarakat di daerah tengguli.kec.losari kab.brebes..tolong segera di tindak bapak gubernur.yang sudah terjangkit virus hiv pun sudah banyak.korban nya masyarakat disekitar sini.tolong di tanggapi dan di tindak","kepolisian daerah jawa tengah","","","",""
"selamat pagi,mohon maaf sebelumnya,, bapak,sya sedang mengurus mutasi kendaraan dari jakarta ke brebes,sdh hampir 3 bulan stnk blm terbit,berkas2 sudah di samsat brebes,dan hanya di beri surat jalan satu kali,selama itukah mengurus stnk,biasanya yang lama urus bpkb maksimal 6 bulan,stnk keluar biasanya hutngan hari atau minggu,ini sudah hampir 4 bulan stnk belum keluar,mohon penjelasan dan bantuannya,kendaraan itu sangat dibutuhkan buat mobilitas,rasa2 rasanya terganggu kalau surat surat belum lengkap,trima kasih ata s bantuannya","kepolisian daerah jawa tengah","","","",""
"assalamualaikum min...sy mau lapor ank sy kls 4 sd jd korban pemukulan oleh ank mts sy sdh ke pihak ortunya mau mnt tnggung jwb mlh jwbnya tdk adanya luka yg berdarah sdngkan badan ank sy biru2 kepala benjol ternyata ini sdh yg ke 4x nya...tolong sy min sy tdk mau hal ini terulang lg pd ank sy krn efeknya ank sy dk mau brngkt mengaji dan sklh dan sdh bbrp hr sprt tdk semangat. kejadian td sore sekitar jam 4 - 5 sore sepulang tpq sy sndr terngiang2 suara ank sy yg terdengar dr jauh menangis mnt ampun kesakitan sewaktu sy mau dtng kelokasi. sy sdh lapor rt dan kepsek tpq ktnya nnt ank2 mau dimediasi tp sy takut terulang lg min dan sy lihat ank sy sdh bbrp hr tdk nafsu mkn tdk semangat sy takutanj sy mengalami trauma. bukan luka berdarah atau bdn biru2 yg sy takutkan tp luka dalam khususnya mentalnya apa lg ank sy lg menghadapi imtas tpq untk khataman jd terganggu krn jd takut brngkat mengaji. maaf min kl sy lapornya diluar jam krj sy hny seorang ibu yg takut sesuatu terjadi pd anknya krn akhir2 ini marak kasus2 bgni. smlman ank sy perutnya kesakitan subuh sy bw kepuskesmmas diajurkan visum tp hrs ada laporan kepolisian dulu tolong sy min selanjutnya sy gmn. ini sy lg dipolres brebes diunit ppa. sy mau visum pak krn dr smlm ank sy perutnya kesakitan krn dipukuli","kepolisian daerah jawa tengah","","","",""
"selamat malam,admin lapor gub saya mau tanya ke pihak terkait soal pemasangan kwh listrik pasang kwh listrik yg sengaja memanfaatkn nama orang lain yg dapat subsidi/nama orang yg tidak mampu apakah bisa kena sanksi / denda? soalnya di desa saya ada beberapa kategori orang mampu tapi pakai nama orang yang mendapat subdisi/nama orang tidak mampu","dinas energi dan sumber daya mineral","","","",""
"jln provinsi pejagan prupuk desa karang balert 09/02 kabupaten/kota : brebes kecamatan : larangan desa/kelurahan: karang bale mohon diperbaiki, jln rusak + lampu jln mati","dinas pekerjaan umum bina marga cipta karya","","","",""
"luruh pegawean proyek/bangunan angele pol pak neng brebes...wes saben tempat di papan tapi hasile zonk terus...ditambah urip dewekan tok ya tambah ngenes pak ????????????????arep jaluk tulung karo sapa maning bingung aku pak","dinas tenaga kerja dan transmigrasi","","","",""
"jaman sekarang pt' biasanya hanya membutuhkan karyawati saja, bahkan sekarang banyak laki"" yang menganggur.","dinas tenaga kerja dan transmigrasi","","","",""
"bendungan sudah tidak kondusif, di era ini sudah tidak dapat menampung volume air yang dibutuhkan, tolong di monitor dan di carikan solusinya, sudah puluhan hektar lahan sawah beralih fungsi, jadi rumah, kebun, bahkan ditinggalkan begitu saja, karena tidak mendapat pasokan air.fyi saya sudah dm bpk gunernur terkait hal ini.","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"selamat malam pak.tolong pak segera di tinjak lanjutin penyakit masyarakat.banyak warung warung pristitusi yg sangat meresahkan dan mengganggu kenyamanan umum.bahkan sudah banyak yg sudah terjangkit virus hiv masih menjajakan diri.tolong pak segera di tindak lanjuti pak.mohon","kepolisian daerah jawa tengah","","","",""
"kenapa semua pt yang ada di brebes cuma menerima karyawan perempuan tetapi laki laki cuma sedikit padahal banyak laki laki dibrebes pengangguran dan susahnya cari pekerjaan sedangkan pt selalu membutukan perempuan bagaimana pendapat bapak ganjar sedangkan kabupaten brebes tercatat kabupaten termiskin","dinas tenaga kerja dan transmigrasi","","","",""
"selamat pagi,pak ganjar saya mau melaporkan, terkait pemasangan listrik yang ada di desa saya,banyak warga yg sengaja memanfaatkan nama/data orang lain (data orang yg tidak mampu). dengan ini apakah ada aturan/sanksi /tindakan yang di tetapkan instansi terkait bagi masyarakat melakukan praktek itu sanki yang di maksud: sanki untuk pemberi data atau pun bagi penerima yang sengaja memanfaatkan nya karena praktek ini bukan hanya di lakukan oleh warga tapi juga ada 1(satu) perangkat desa yang memanfaatkannya sekali lagi mohon tindakannya dari instansi terkait poto salah satu rumah yang memanfaatkan subsidi hak orang lain terima kasih","dinas energi dan sumber daya mineral","","","",""
"perimisi ???????? selamat malam. saya sebagai masyarakat desa cibendung ingin mengadu tentang adanya pertambangan pasir ilegal di desa cibendung kecamatan banjarharjo kabupaten brebes. di sini ada pt yang melakukan tambang pasir ilegal pa yang membuat desa jadi terpolusi oleh debu dan jalanan rusak oleh truck2 yang melewati jalanan desa.","kepolisian daerah jawa tengah","","","",""
"lampu jalan (penerangan jalan umum) di jalan nasional tegal purwokerto mati, tepatnya di wilayah kecamatan tonjong kabupaten brebes, di wilayah balaikambang desa linggapura kecamatan tonjong di dekat spbe. mohon segera ditindaklanjuti pak. terima kasih.","dinas perhubungan","","","",""
"assalamu alaikum mohon bantuan penahan tebing sungai pemali di dk penanjung pruwatan bumiayu brebes setinggi 5 meter","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"masih banyak sekali pembalakan liar di hutan desa pamulihan kecamatan larangan kabupaten brebes. mandor hutan sangat ikut berkontribusi dalam penebangan pohon. dibuat untuk pembukaan lahan pertanian ilegal. tolong ditindak. cuaca makin panas dan kalau kemarau susah sekali air didapat.","dinas lingkungan hidup dan kehutanan","","","",""
"pak tolong saya iuran bpjs membengkak karna pemasukan kurang dan biaya bpjs membengkak","bpjs kesehatan","","","",""
"keluarga saya meninggal akibat kecelakaan dan mendapat jasa raharja 50 juta, akan tetapi uang tersebut di minta sekitar 10 juta oleh pihak satlantas.. mohon bantuannya untuk di jelaskan","kepolisian daerah jawa tengah","","","",""
"assallammualaikum, selamat siang, mohon maaf saya ingin menanyakan beberapa hal terkait e ktp dan permasalahan pembuatan kartu keluarga baru, 1. tahun 2012 ktp saya semarang sudah dipindah ke ktp kab. slawi dikarenakan berdomisili di slawi,ktp sudah menikah ( adapun prosesnya sudah sesuai alur dari cabut berkas tingkat rt - kecamatan) 2.tahun 2013 melakukan perekaman e ktp di disdukcapil slawi 3.tahun 2014 pemindahan ktp domisili brebes 4.tahun 2019 sudah mengikuti program onlinesasi ktp lewat kelurahan 5.tahun 2016 updating kk baru ( penambahan anggota keluarga) permasalahan : akhir juli 2022 mengajukan anggota keluarga baru di kk tetapi nama saya sebagai (kepala keluarga) tidak muncul di updating kk baru padahal untuk kk tahun 2016 nama saya sebagai kepala keluarga masih ada, alasan dari disdukcapil brebes data ktp saya diambil oleh disdukcapil semarang dengan status belum menikah dan harus diurus dari awal pengajuan cabut berkas dari rt s/d kecamatan di semarang, pertanyaan saya kenapa kok sudah online tapi malah dibikin lebih repot lagi(saya harus ngurus ke semarang yg mengorbankan tenaga, biaya, waktu dan harus meninggalkan tugas kedinasan) apakah ada solusi yg terbaik? trimakasih","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"saya mau melaporkan kasus perekrutan calon tki ilegal sudah 2 tahun tidak di berangkatkan..sudah lapor polres cilacap karna terduga penipuan di daerah cilacap..mohon bantuan agar uang kita dikembalikan..per orang 20 jt sampai 60 juta dari 30 orang lebih korban..saya termasuk korban nyaa","kepolisian daerah jawa tengah","","","",""
"mohon ma,af pa,sya mau psng listrik yg subsidi pa,tpi nomer nik istri sya yg keluar nama orang lain dngn alamat kota yg beda jauh,sedangkan dicapil dan dinsos sudah benar dan singkron klo nmr niknya yg keluar nama istri sya dan seharusnya bisa buat daftar pln subsidi,sya sdh kepln brebes nanya jln keluarnya bagaimana biar nik istri sya bisa buat daftar subsidi,tpi jawabannya ngga tahu pa,dri capil dan dinsos itu hrsnya urusannya pln.itu hrsnya nik istri sya pa,","dinas energi dan sumber daya mineral","","","",""
"assalamualikum wr wb, bapak ganjar saya meminta bantuan bapak, saya masyarakat kecamatan buamiayu kabuten brebes maaf sebelum nya saya lancang dan tidak sopan, saya meninta bantuan karna saya ada masalah tas kasus pemberangkatan tenaga kerja indonesia tapi tak kunjung di berangkat kan selama hampir 2 tahun, karna kita ikut pt atau sponsor/calo yang tak bertanggung jawab, sponsor/calo di daerah jalan damar kabupaten cilacap atas nama pt jasdaf putra samudra kita ada 50 orang, dan uang kita belum di kembalikan seperpun, karna kita sudah cabut berkas kita sudah lapor ke polres cilacap dan tersangka sudah di hukum dan sekarang belum tau kabar dari penyidik untuk uang nya di kemanain..rata rat kita sudah setor uang sebesar 30 juta sampai 60 jt, kami mohon bantuan bapak ganjar usut tuntas atas tindakan penipuan ????????????","kepolisian daerah jawa tengah","","","",""
"lampu jalan/pju di jalan raya tegal purwokerto mati, tepatnya di daerah balaikambang desa linggapura kecamatan tonjong brebes","dinas perhubungan","","","",""
"kepada seluruh samsat di brebes, adanya pungli pada pembayaran pajak kendaraan pembelian second. penambahan nilai pajak sejumlah 100ribu namun di stnk tidak ada rincian tambahan, mohon diusut tuntas karena meresahkan masyarakat dan menjadi kebiasaan pegawai disana. tolong cross cek langsung dgn berpura² menjadi masyarakat dgn membayar pajak kendaraan second, terimakasih","badan pengelola pendapatan daerah","","","",""
"mohon ijin saya budi yuniyanto , koperasi angkuatn , kopja bumiayu ( kojabu , bahwasaat ini pajak tahunan mobil angkutan barang plat kuning (koperasi) ditolak oleh samsat karena tdk ada surat rekom dr dinhub provinsi , syarat pengajuan rekom koperasi , sertifikat standartnya harus sudah terverivikasi , saat ini koperasi sedang melengkapi persyaratan untuk verivikasi sertifikat standart ,, usul saya selama sertifikat belum terverivaksi mohon pembayaran pajak untuk tetap diterima , karena secara psikologis pemilik menjadi malas untu tertib pajak , kalau memang stnk semwntara akan ditahan di samsat selamat sertifikat koperasi belum terverivikasi tidak jadi masalah , yg penting pembayaran pajak nya sdh diterima dan stnk sdh diperpanjang , jd tdk kena denda karena terlambat , juga ketika belum bayar pajak otomatis belum bisa uji kir , sementara kebanyakan angsuran kendaraan tetap jalan , ttp kendaraaan taku bawa muatan jauh karena belum bisa pajak","badan pengelola pendapatan daerah","","","",""
"alhamdulillah ,, terima kasih atas respon cepat semua pihak , dan sekarang pengurusan verivikasi sertifikat standart oss berbasis resiko serta rekom pajak dibantu , dan difasilitasi ,,, pembayaran pajak sudah bisa di laksanakan di samsat bumiayu , semoga layanan dan kecepatan respon ini bisa selalu terjaga , untuk kenyamanan masyarakat wajib pajak , selamat ulang tahun jawa tengah ke 72 , dirgahayu republik indonesia ke 77 pulih lebih cepat dan bangkit lebih kuat ,,, merdeka ,,,,","badan pengelola pendapatan daerah","","","",""
"assalamualaikum pak ganjar. perkenalkan nama saya clarissa oskarita dari brebes jateng.. mohon maaf mengganggu waktunya pak .. izin lapor mengenai kinerja polres tegal yang tdk ada penanganan sama sekali.. kronologinya bahwa kami punya usaha rental mobil kemudian digelapkan oleh orang tegal ada 2 unit . seh kembali 1 unit. yg satu blm kembali sampe skrg . sdh lapor tp tdk ada penanganan dr polres tegal. mohon bantuanya pak. karna pelaku melancarkan aksinya bukan hanya kami yg jadi korban tp banyak yang lainya ada 8 unit mobil.. mohon bantu kami pak","kepolisian daerah jawa tengah","","","",""
"pak,maaf mau nanya tentang pajek motor,kalau ktp ga ada gimana ,sementar ada biyaya buat pajak sajah,kalau buat biyaya bea blik nama ga cukup,mohon pencerahannya pak,bingung saya baru punya motor,peemilik asli ktpnya lg merantau","kepolisian daerah jawa tengah","","","",""
"assalamualaikum wrwb yg terhormat bpk ganjar pranowo selaku gubernur provinsi jawa tengah yang terhormat, saya minta izin melapor pak mengenai masalah lampu penerangan jalan di jalingkut penghubung kota tegal dan kabupaten brebes, dijalingkut rawan kecelakaaan pak disamping jalan yang sempit dan kalau malam lampu penerangan bnyak yg mati pak sehingga gelap sekali..mohon bapak untuk menindaklanjuti masalah ini dengan dinas terkait pak,terimakasih????","dinas perhubungan","","","",""
"siang pak, mau ngeluh untuk pedagang umkm yg bergerak dibidang makanan saya keberatan jika program keluarga harapan keluar atau cair pasti harga telur meroket, yg tadinya sudah turun di 26rb jd 30 rb, gimana ini pak tepung naik pun kita mesti tetap jualan lah ditambah telur, berharap bapak staf bisa kasih solusi, egara bansos pedagang ikut2an kena imbasnya yg dapat bansos siapa kita pedagang kena getahnya juga #lokasi (brebes) - kab/kota :brebes - kec :brebes - desa :gandasuli","dinas perindustrian dan perdagangan","","","",""
"samsat bumiayu brebes terindikasi pungli pak masa biaya balik nama sepeda motor roda dua di minta 1,5jt","badan pengelola pendapatan daerah","","","",""
"lapor pak ganjar , saya hari ini sedang ganti plat nomor di samsat kecamatan bumiayu kabupaten brebes, saat proses penggesekan motor, ada oknum yg narikin uang""biaya adm gesek 5 rb bu "" ,saat saya kasih uang nya,ternyata kanan kiri saya yg sedang proses gesek motor tdk ditarik.","badan pengelola pendapatan daerah","","","",""
"lpju (lampu penerangan jalan umum) di dusun saya kramat utara rt. 04 rw. 05 desa bumiayu kecamatan bumiayu kabupaten brebes, kalo ngga salah sudah lebih dari 5 bulan mati, mohon segera di perbaiki. terima kasih.","dinas perhubungan","","","",""
"alamat: kabupaten brebes, kecamatan kecamatan wanasari, kelurahan desa siwungkuk laporan: saya mengeluhkan tentang pelayanan bpjs pak kenapa setiap saya membutuhkan surat rujukan d desa puskesmas jagalempeni selalu di persulit padahal itu sangat darurat saya lahiran pun minta di rujukd rumah sakit yg pake bpjs pun d persulit malah di suruh pulang padahal itu keadaan air ketuban saya sudah rembes riwayat pernah oprasi sc 2019 itu mau sc yg ke 2 itu saya pake bpjs kls 1 loh pak yg bayar setiap bulannya terus pas anak saya yg ke 2 sakit diare kronis sudah 1 bulan diare terus mau di rujuk di jakarta pun di persulit lagi tolong dong pak brantas itu oknum² bidan yang suka mempersulit surat rujukan kasian kita bukan orang yang punya banyak duit kita hanya bisa mengandalkan bpjs kalo sakit parah","bpjs kesehatan","","","",""
"ingin mengadukan adanya penipuan atas nama mohammad lazuardi bekerja di samsat tanjung brebes perpanjang pajak di kira bayar pajak sampai 5 tahun ternyata cuma 1 tahun dan harus membayar 1,4 jt rupiah","kepolisian daerah jawa tengah","","","",""
